Country,Code,Date,Johns Hopkins,WHO (cases),ECDC (cases)
French Polynesia,PYF,24-Feb-20,0,,
French Polynesia,PYF,25-Feb-20,0,,
French Polynesia,PYF,26-Feb-20,0,,
French Polynesia,PYF,27-Feb-20,0,,
French Polynesia,PYF,28-Feb-20,0,,
French Polynesia,PYF,29-Feb-20,0,,
French Polynesia,PYF,1-Mar-20,0,,
French Polynesia,PYF,2-Mar-20,0,,
French Polynesia,PYF,3-Mar-20,0,,
French Polynesia,PYF,4-Mar-20,0,,
French Polynesia,PYF,5-Mar-20,0,,
French Polynesia,PYF,6-Mar-20,0,,
French Polynesia,PYF,7-Mar-20,0,,
French Polynesia,PYF,8-Mar-20,0,,
French Polynesia,PYF,9-Mar-20,0,,
French Polynesia,PYF,10-Mar-20,0,,
French Polynesia,PYF,11-Mar-20,0,,
French Polynesia,PYF,12-Mar-20,0,1,
French Polynesia,PYF,13-Mar-20,3,1,
French Polynesia,PYF,14-Mar-20,3,1,
French Polynesia,PYF,15-Mar-20,3,3,
French Polynesia,PYF,16-Mar-20,3,3,
French Polynesia,PYF,17-Mar-20,3,3,
French Polynesia,PYF,18-Mar-20,3,,
French Polynesia,PYF,19-Mar-20,,,3
French Polynesia,PYF,20-Mar-20,,,3
French Polynesia,PYF,21-Mar-20,,,15
French Polynesia,PYF,22-Mar-20,,,17
French Polynesia,PYF,23-Mar-20,,,18
French Polynesia,PYF,24-Mar-20,,,23
French Polynesia,PYF,25-Mar-20,,,25
French Polynesia,PYF,26-Mar-20,,,25
French Polynesia,PYF,27-Mar-20,,,30
Gabon,GAB,22-Jan-20,0,,
Gabon,GAB,23-Jan-20,0,,
Gabon,GAB,24-Jan-20,0,,
Gabon,GAB,25-Jan-20,0,,
Gabon,GAB,26-Jan-20,0,,
Gabon,GAB,27-Jan-20,0,,
Gabon,GAB,28-Jan-20,0,,
Gabon,GAB,29-Jan-20,0,,
Gabon,GAB,30-Jan-20,0,,
Gabon,GAB,31-Jan-20,0,,
Gabon,GAB,1-Feb-20,0,,
Gabon,GAB,2-Feb-20,0,,
Gabon,GAB,3-Feb-20,0,,
Gabon,GAB,4-Feb-20,0,,
Gabon,GAB,5-Feb-20,0,,
Gabon,GAB,6-Feb-20,0,,
Gabon,GAB,7-Feb-20,0,,
Gabon,GAB,8-Feb-20,0,,
Gabon,GAB,9-Feb-20,0,,
Gabon,GAB,10-Feb-20,0,,
Gabon,GAB,11-Feb-20,0,,
Gabon,GAB,12-Feb-20,0,,
Gabon,GAB,13-Feb-20,0,,
Gabon,GAB,14-Feb-20,0,,
Gabon,GAB,15-Feb-20,0,,
Gabon,GAB,16-Feb-20,0,,
Gabon,GAB,17-Feb-20,0,,
Gabon,GAB,18-Feb-20,0,,
Gabon,GAB,19-Feb-20,0,,
Gabon,GAB,20-Feb-20,0,,
Gabon,GAB,21-Feb-20,0,,
Gabon,GAB,22-Feb-20,0,,
Gabon,GAB,23-Feb-20,0,,
Gabon,GAB,24-Feb-20,0,,
Gabon,GAB,25-Feb-20,0,,
Gabon,GAB,26-Feb-20,0,,
Gabon,GAB,27-Feb-20,0,,
Gabon,GAB,28-Feb-20,0,,
Gabon,GAB,29-Feb-20,0,,
Gabon,GAB,1-Mar-20,0,,
Gabon,GAB,2-Mar-20,0,,
Gabon,GAB,3-Mar-20,0,,
Gabon,GAB,4-Mar-20,0,,
Gabon,GAB,5-Mar-20,0,,
Gabon,GAB,6-Mar-20,0,,
Gabon,GAB,7-Mar-20,0,,
Gabon,GAB,8-Mar-20,0,,
Gabon,GAB,9-Mar-20,0,,
Gabon,GAB,10-Mar-20,0,,
Gabon,GAB,11-Mar-20,0,,
Gabon,GAB,12-Mar-20,0,,
Gabon,GAB,13-Mar-20,0,,1
Gabon,GAB,14-Mar-20,1,1,
Gabon,GAB,15-Mar-20,1,1,1
Gabon,GAB,16-Mar-20,1,1,1
Gabon,GAB,17-Mar-20,1,1,1
Gabon,GAB,18-Mar-20,1,,1
Gabon,GAB,19-Mar-20,,,3
Gabon,GAB,20-Mar-20,,,3
Gabon,GAB,21-Mar-20,,,3
Gabon,GAB,22-Mar-20,,,3
Gabon,GAB,23-Mar-20,,,6
Gabon,GAB,24-Mar-20,,,6
Gabon,GAB,25-Mar-20,,,6
Gabon,GAB,26-Mar-20,,,6
Gabon,GAB,27-Mar-20,,,7
Gambia,GMB,22-Jan-20,0,,
Gambia,GMB,23-Jan-20,0,,
Gambia,GMB,24-Jan-20,0,,
Gambia,GMB,25-Jan-20,0,,
Gambia,GMB,26-Jan-20,0,,
Gambia,GMB,27-Jan-20,0,,
Gambia,GMB,28-Jan-20,0,,
Gambia,GMB,29-Jan-20,0,,
Gambia,GMB,30-Jan-20,0,,
Gambia,GMB,31-Jan-20,0,,
Gambia,GMB,1-Feb-20,0,,
Gambia,GMB,2-Feb-20,0,,
Gambia,GMB,3-Feb-20,0,,
Gambia,GMB,4-Feb-20,0,,
Gambia,GMB,5-Feb-20,0,,
Gambia,GMB,6-Feb-20,0,,
Gambia,GMB,7-Feb-20,0,,
Gambia,GMB,8-Feb-20,0,,
Gambia,GMB,9-Feb-20,0,,
Gambia,GMB,10-Feb-20,0,,
Gambia,GMB,11-Feb-20,0,,
Gambia,GMB,12-Feb-20,0,,
Gambia,GMB,13-Feb-20,0,,
Gambia,GMB,14-Feb-20,0,,
Gambia,GMB,15-Feb-20,0,,
Gambia,GMB,16-Feb-20,0,,
Gambia,GMB,17-Feb-20,0,,
Gambia,GMB,18-Feb-20,0,,
Gambia,GMB,19-Feb-20,0,,
Gambia,GMB,20-Feb-20,0,,
Gambia,GMB,21-Feb-20,0,,
Gambia,GMB,22-Feb-20,0,,
Gambia,GMB,23-Feb-20,0,,
Gambia,GMB,24-Feb-20,0,,
Gambia,GMB,25-Feb-20,0,,
Gambia,GMB,26-Feb-20,0,,
Gambia,GMB,27-Feb-20,0,,
Gambia,GMB,28-Feb-20,0,,
Gambia,GMB,29-Feb-20,0,,
Gambia,GMB,1-Mar-20,0,,
Gambia,GMB,2-Mar-20,0,,
Gambia,GMB,3-Mar-20,0,,
Gambia,GMB,4-Mar-20,0,,
Gambia,GMB,5-Mar-20,0,,
Gambia,GMB,6-Mar-20,0,,
Gambia,GMB,7-Mar-20,0,,
Gambia,GMB,8-Mar-20,0,,
Gambia,GMB,9-Mar-20,0,,
Gambia,GMB,10-Mar-20,0,,
Gambia,GMB,11-Mar-20,0,,
Gambia,GMB,12-Mar-20,0,,
Gambia,GMB,13-Mar-20,0,,
Gambia,GMB,14-Mar-20,0,,
Gambia,GMB,15-Mar-20,0,,
Gambia,GMB,16-Mar-20,0,,
Gambia,GMB,17-Mar-20,1,,
Gambia,GMB,18-Mar-20,1,,1
Gambia,GMB,19-Mar-20,,,1
Gambia,GMB,20-Mar-20,,,1
Gambia,GMB,21-Mar-20,,,1
Gambia,GMB,22-Mar-20,,,1
Gambia,GMB,23-Mar-20,,,1
Gambia,GMB,24-Mar-20,,,2
Gambia,GMB,25-Mar-20,,,3
Gambia,GMB,26-Mar-20,,,3
Gambia,GMB,27-Mar-20,,,3
Georgia,GEO,31-Dec-19,,,0
Georgia,GEO,1-Jan-20,,,0
Georgia,GEO,2-Jan-20,,,0
Georgia,GEO,3-Jan-20,,,0
Georgia,GEO,4-Jan-20,,,0
Georgia,GEO,5-Jan-20,,,0
Georgia,GEO,6-Jan-20,,,0
Georgia,GEO,7-Jan-20,,,0
Georgia,GEO,8-Jan-20,,,0
Georgia,GEO,9-Jan-20,,,0
Georgia,GEO,10-Jan-20,,,0
Georgia,GEO,11-Jan-20,,,0
Georgia,GEO,12-Jan-20,,,0
Georgia,GEO,13-Jan-20,,,0
Georgia,GEO,14-Jan-20,,,0
Georgia,GEO,15-Jan-20,,,0
Georgia,GEO,16-Jan-20,,,0
Georgia,GEO,17-Jan-20,,,0
Georgia,GEO,18-Jan-20,,,0
Georgia,GEO,19-Jan-20,,,0
Georgia,GEO,20-Jan-20,,,0
Georgia,GEO,21-Jan-20,,,0
Georgia,GEO,22-Jan-20,0,,0
Georgia,GEO,23-Jan-20,0,,0
Georgia,GEO,24-Jan-20,0,,0
Georgia,GEO,25-Jan-20,0,,0
Georgia,GEO,26-Jan-20,0,,0
Georgia,GEO,27-Jan-20,0,,0
Georgia,GEO,28-Jan-20,0,,0
Georgia,GEO,29-Jan-20,0,,0
Georgia,GEO,30-Jan-20,0,,0
Georgia,GEO,31-Jan-20,0,,0
Georgia,GEO,1-Feb-20,0,,0
Georgia,GEO,2-Feb-20,0,,0
Georgia,GEO,3-Feb-20,0,,0
Georgia,GEO,4-Feb-20,0,,0
Georgia,GEO,5-Feb-20,0,,0
Georgia,GEO,6-Feb-20,0,,0
Georgia,GEO,7-Feb-20,0,,0
Georgia,GEO,8-Feb-20,0,,0
Georgia,GEO,9-Feb-20,0,,0
Georgia,GEO,10-Feb-20,0,,0
Georgia,GEO,11-Feb-20,0,,0
Georgia,GEO,12-Feb-20,0,,0
Georgia,GEO,13-Feb-20,0,,0
Georgia,GEO,14-Feb-20,0,,0
Georgia,GEO,15-Feb-20,0,,0
Georgia,GEO,16-Feb-20,0,,0
Georgia,GEO,17-Feb-20,0,,0
Georgia,GEO,18-Feb-20,0,,0
Georgia,GEO,19-Feb-20,0,,0
Georgia,GEO,20-Feb-20,0,,0
Georgia,GEO,21-Feb-20,0,,0
Georgia,GEO,22-Feb-20,0,,0
Georgia,GEO,23-Feb-20,0,,0
Georgia,GEO,24-Feb-20,0,,0
Georgia,GEO,25-Feb-20,0,,0
Georgia,GEO,26-Feb-20,1,,0
Georgia,GEO,27-Feb-20,1,1,1
Georgia,GEO,28-Feb-20,1,1,1
Georgia,GEO,29-Feb-20,1,2,2
Georgia,GEO,1-Mar-20,3,3,3
Georgia,GEO,2-Mar-20,3,3,3
Georgia,GEO,3-Mar-20,3,3,
Georgia,GEO,4-Mar-20,3,3,
Georgia,GEO,5-Mar-20,4,3,3
Georgia,GEO,6-Mar-20,4,9,9
Georgia,GEO,7-Mar-20,4,9,
Georgia,GEO,8-Mar-20,13,12,12
Georgia,GEO,9-Mar-20,15,13,13
Georgia,GEO,10-Mar-20,15,15,15
Georgia,GEO,11-Mar-20,24,23,23
Georgia,GEO,12-Mar-20,24,23,24
Georgia,GEO,13-Mar-20,25,25,25
Georgia,GEO,14-Mar-20,30,25,30
Georgia,GEO,15-Mar-20,33,30,30
Georgia,GEO,16-Mar-20,33,33,30
Georgia,GEO,17-Mar-20,34,33,33
Georgia,GEO,18-Mar-20,38,,34
Georgia,GEO,19-Mar-20,,,34
Georgia,GEO,20-Mar-20,,,40
Georgia,GEO,21-Mar-20,,,43
Georgia,GEO,22-Mar-20,,,49
Georgia,GEO,23-Mar-20,,,54
Georgia,GEO,24-Mar-20,,,61
Georgia,GEO,25-Mar-20,,,70
Georgia,GEO,26-Mar-20,,,73
Georgia,GEO,27-Mar-20,,,79
Germany,DEU,31-Dec-19,,,0
Germany,DEU,1-Jan-20,,,0
Germany,DEU,2-Jan-20,,,0
Germany,DEU,3-Jan-20,,,0
Germany,DEU,4-Jan-20,,,0
Germany,DEU,5-Jan-20,,,0
Germany,DEU,6-Jan-20,,,0
Germany,DEU,7-Jan-20,,,0
Germany,DEU,8-Jan-20,,,0
Germany,DEU,9-Jan-20,,,0
Germany,DEU,10-Jan-20,,,0
Germany,DEU,11-Jan-20,,,0
Germany,DEU,12-Jan-20,,,0
Germany,DEU,13-Jan-20,,,0
Germany,DEU,14-Jan-20,,,0
Germany,DEU,15-Jan-20,,,0
Germany,DEU,16-Jan-20,,,0
Germany,DEU,17-Jan-20,,,0
Germany,DEU,18-Jan-20,,,0
Germany,DEU,19-Jan-20,,,0
Germany,DEU,20-Jan-20,,,0
Germany,DEU,21-Jan-20,,,0
Germany,DEU,22-Jan-20,0,,0
Germany,DEU,23-Jan-20,0,,0
Germany,DEU,24-Jan-20,0,,0
Germany,DEU,25-Jan-20,0,,0
Germany,DEU,26-Jan-20,0,,0
Germany,DEU,27-Jan-20,1,,0
Germany,DEU,28-Jan-20,4,1,1
Germany,DEU,29-Jan-20,4,4,4
Germany,DEU,30-Jan-20,4,4,4
Germany,DEU,31-Jan-20,5,5,5
Germany,DEU,1-Feb-20,8,7,7
Germany,DEU,2-Feb-20,10,8,8
Germany,DEU,3-Feb-20,12,10,9
Germany,DEU,4-Feb-20,12,12,11
Germany,DEU,5-Feb-20,12,12,11
Germany,DEU,6-Feb-20,12,12,11
Germany,DEU,7-Feb-20,13,13,12
Germany,DEU,8-Feb-20,13,14,13
Germany,DEU,9-Feb-20,14,14,13
Germany,DEU,10-Feb-20,14,14,13
Germany,DEU,11-Feb-20,16,14,13
Germany,DEU,12-Feb-20,16,16,15
Germany,DEU,13-Feb-20,16,16,15
Germany,DEU,14-Feb-20,16,16,15
Germany,DEU,15-Feb-20,16,16,15
Germany,DEU,16-Feb-20,16,16,15
Germany,DEU,17-Feb-20,16,16,15
Germany,DEU,18-Feb-20,16,16,15
Germany,DEU,19-Feb-20,16,16,15
Germany,DEU,20-Feb-20,16,16,15
Germany,DEU,21-Feb-20,16,16,15
Germany,DEU,22-Feb-20,16,16,15
Germany,DEU,23-Feb-20,16,16,15
Germany,DEU,24-Feb-20,16,16,15
Germany,DEU,25-Feb-20,17,16,15
Germany,DEU,26-Feb-20,27,18,17
Germany,DEU,27-Feb-20,46,21,21
Germany,DEU,28-Feb-20,48,26,47
Germany,DEU,29-Feb-20,79,57,57
Germany,DEU,1-Mar-20,130,57,111
Germany,DEU,2-Mar-20,159,129,129
Germany,DEU,3-Mar-20,196,157,157
Germany,DEU,4-Mar-20,262,196,196
Germany,DEU,5-Mar-20,482,262,262
Germany,DEU,6-Mar-20,670,534,400
Germany,DEU,7-Mar-20,799,639,684
Germany,DEU,8-Mar-20,1040,795,847
Germany,DEU,9-Mar-20,1176,1112,902
Germany,DEU,10-Mar-20,1457,1139,1139
Germany,DEU,11-Mar-20,1908,1296,1296
Germany,DEU,12-Mar-20,2078,1567,1567
Germany,DEU,13-Mar-20,3675,2369,2369
Germany,DEU,14-Mar-20,4585,3062,3062
Germany,DEU,15-Mar-20,5795,3795,3795
Germany,DEU,16-Mar-20,7272,4838,4838
Germany,DEU,17-Mar-20,9257,6012,6012
Germany,DEU,18-Mar-20,12327,,7156
Germany,DEU,19-Mar-20,,,8198
Germany,DEU,20-Mar-20,,,14138
Germany,DEU,21-Mar-20,,,18187
Germany,DEU,22-Mar-20,,,21463
Germany,DEU,23-Mar-20,,,24774
Germany,DEU,24-Mar-20,,,29212
Germany,DEU,25-Mar-20,,,31554
Germany,DEU,26-Mar-20,,,36508
Germany,DEU,27-Mar-20,,,42288
Ghana,GHA,22-Jan-20,0,,
Ghana,GHA,23-Jan-20,0,,
Ghana,GHA,24-Jan-20,0,,
Ghana,GHA,25-Jan-20,0,,
Ghana,GHA,26-Jan-20,0,,
Ghana,GHA,27-Jan-20,0,,
Ghana,GHA,28-Jan-20,0,,
Ghana,GHA,29-Jan-20,0,,
Ghana,GHA,30-Jan-20,0,,
Ghana,GHA,31-Jan-20,0,,
Ghana,GHA,1-Feb-20,0,,
Ghana,GHA,2-Feb-20,0,,
Ghana,GHA,3-Feb-20,0,,
Ghana,GHA,4-Feb-20,0,,
Ghana,GHA,5-Feb-20,0,,
Ghana,GHA,6-Feb-20,0,,
Ghana,GHA,7-Feb-20,0,,
Ghana,GHA,8-Feb-20,0,,
Ghana,GHA,9-Feb-20,0,,
Ghana,GHA,10-Feb-20,0,,
Ghana,GHA,11-Feb-20,0,,
Ghana,GHA,12-Feb-20,0,,
Ghana,GHA,13-Feb-20,0,,
Ghana,GHA,14-Feb-20,0,,
Ghana,GHA,15-Feb-20,0,,
Ghana,GHA,16-Feb-20,0,,
Ghana,GHA,17-Feb-20,0,,
Ghana,GHA,18-Feb-20,0,,
Ghana,GHA,19-Feb-20,0,,
Ghana,GHA,20-Feb-20,0,,
Ghana,GHA,21-Feb-20,0,,
Ghana,GHA,22-Feb-20,0,,
Ghana,GHA,23-Feb-20,0,,
Ghana,GHA,24-Feb-20,0,,
Ghana,GHA,25-Feb-20,0,,
Ghana,GHA,26-Feb-20,0,,
Ghana,GHA,27-Feb-20,0,,
Ghana,GHA,28-Feb-20,0,,
Ghana,GHA,29-Feb-20,0,,
Ghana,GHA,1-Mar-20,0,,
Ghana,GHA,2-Mar-20,0,,
Ghana,GHA,3-Mar-20,0,,
Ghana,GHA,4-Mar-20,0,,
Ghana,GHA,5-Mar-20,0,,
Ghana,GHA,6-Mar-20,0,,
Ghana,GHA,7-Mar-20,0,,
Ghana,GHA,8-Mar-20,0,,
Ghana,GHA,9-Mar-20,0,,
Ghana,GHA,10-Mar-20,0,,
Ghana,GHA,11-Mar-20,0,,
Ghana,GHA,12-Mar-20,0,,
Ghana,GHA,13-Mar-20,0,,2
Ghana,GHA,14-Mar-20,3,1,
Ghana,GHA,15-Mar-20,6,2,2
Ghana,GHA,16-Mar-20,6,2,2
Ghana,GHA,17-Mar-20,7,6,6
Ghana,GHA,18-Mar-20,7,,6
Ghana,GHA,19-Mar-20,,,7
Ghana,GHA,20-Mar-20,,,11
Ghana,GHA,21-Mar-20,,,16
Ghana,GHA,22-Mar-20,,,21
Ghana,GHA,23-Mar-20,,,24
Ghana,GHA,24-Mar-20,,,27
Ghana,GHA,25-Mar-20,,,53
Ghana,GHA,26-Mar-20,,,68
Ghana,GHA,27-Mar-20,,,132
Gibraltar,GIB,22-Jan-20,0,,
Gibraltar,GIB,23-Jan-20,0,,
Gibraltar,GIB,24-Jan-20,0,,
Gibraltar,GIB,25-Jan-20,0,,
Gibraltar,GIB,26-Jan-20,0,,
Gibraltar,GIB,27-Jan-20,0,,
Gibraltar,GIB,28-Jan-20,0,,
Gibraltar,GIB,29-Jan-20,0,,
Gibraltar,GIB,30-Jan-20,0,,
Gibraltar,GIB,31-Jan-20,0,,
Gibraltar,GIB,1-Feb-20,0,,
Gibraltar,GIB,2-Feb-20,0,,
Gibraltar,GIB,3-Feb-20,0,,
Gibraltar,GIB,4-Feb-20,0,,
Gibraltar,GIB,5-Feb-20,0,,
Gibraltar,GIB,6-Feb-20,0,,
Gibraltar,GIB,7-Feb-20,0,,
Gibraltar,GIB,8-Feb-20,0,,
Gibraltar,GIB,9-Feb-20,0,,
Gibraltar,GIB,10-Feb-20,0,,
Gibraltar,GIB,11-Feb-20,0,,
Gibraltar,GIB,12-Feb-20,0,,
Gibraltar,GIB,13-Feb-20,0,,
Gibraltar,GIB,14-Feb-20,0,,
Gibraltar,GIB,15-Feb-20,0,,
Gibraltar,GIB,16-Feb-20,0,,
Gibraltar,GIB,17-Feb-20,0,,
Gibraltar,GIB,18-Feb-20,0,,
Gibraltar,GIB,19-Feb-20,0,,
Gibraltar,GIB,20-Feb-20,0,,
Gibraltar,GIB,21-Feb-20,0,,
Gibraltar,GIB,22-Feb-20,0,,
Gibraltar,GIB,23-Feb-20,0,,
Gibraltar,GIB,24-Feb-20,0,,
Gibraltar,GIB,25-Feb-20,0,,
Gibraltar,GIB,26-Feb-20,0,,
Gibraltar,GIB,27-Feb-20,0,,
Gibraltar,GIB,28-Feb-20,0,,
Gibraltar,GIB,29-Feb-20,0,,
Gibraltar,GIB,1-Mar-20,0,,
Gibraltar,GIB,2-Mar-20,0,,
Gibraltar,GIB,3-Mar-20,0,,
Gibraltar,GIB,4-Mar-20,1,,
Gibraltar,GIB,5-Mar-20,1,1,
Gibraltar,GIB,6-Mar-20,1,1,
Gibraltar,GIB,7-Mar-20,1,1,
Gibraltar,GIB,8-Mar-20,1,1,
Gibraltar,GIB,9-Mar-20,1,1,
Gibraltar,GIB,10-Mar-20,1,1,
Gibraltar,GIB,11-Mar-20,1,1,
Gibraltar,GIB,12-Mar-20,1,1,
Gibraltar,GIB,13-Mar-20,1,1,
Gibraltar,GIB,14-Mar-20,1,1,
Gibraltar,GIB,15-Mar-20,1,1,
Gibraltar,GIB,16-Mar-20,1,1,
Gibraltar,GIB,17-Mar-20,3,3,
Gibraltar,GIB,18-Mar-20,8,,
Gibraltar,GIB,20-Mar-20,,,10
Gibraltar,GIB,21-Mar-20,,,10
Gibraltar,GIB,22-Mar-20,,,10
Gibraltar,GIB,23-Mar-20,,,15
Gibraltar,GIB,24-Mar-20,,,15
Gibraltar,GIB,25-Mar-20,,,15
Gibraltar,GIB,26-Mar-20,,,26
Gibraltar,GIB,27-Mar-20,,,35
Greece,GRC,31-Dec-19,,,0
Greece,GRC,1-Jan-20,,,0
Greece,GRC,2-Jan-20,,,0
Greece,GRC,3-Jan-20,,,0
Greece,GRC,4-Jan-20,,,0
Greece,GRC,5-Jan-20,,,0
Greece,GRC,6-Jan-20,,,0
Greece,GRC,7-Jan-20,,,0
Greece,GRC,8-Jan-20,,,0
Greece,GRC,9-Jan-20,,,0
Greece,GRC,10-Jan-20,,,0
Greece,GRC,11-Jan-20,,,0
Greece,GRC,12-Jan-20,,,0
Greece,GRC,13-Jan-20,,,0
Greece,GRC,14-Jan-20,,,0
Greece,GRC,15-Jan-20,,,0
Greece,GRC,16-Jan-20,,,0
Greece,GRC,17-Jan-20,,,0
Greece,GRC,18-Jan-20,,,0
Greece,GRC,19-Jan-20,,,0
Greece,GRC,20-Jan-20,,,0
Greece,GRC,21-Jan-20,,,0
Greece,GRC,22-Jan-20,0,,0
Greece,GRC,23-Jan-20,0,,0
Greece,GRC,24-Jan-20,0,,0
Greece,GRC,25-Jan-20,0,,0
Greece,GRC,26-Jan-20,0,,0
Greece,GRC,27-Jan-20,0,,0
Greece,GRC,28-Jan-20,0,,0
Greece,GRC,29-Jan-20,0,,0
Greece,GRC,30-Jan-20,0,,0
Greece,GRC,31-Jan-20,0,,0
Greece,GRC,1-Feb-20,0,,0
Greece,GRC,2-Feb-20,0,,0
Greece,GRC,3-Feb-20,0,,0
Greece,GRC,4-Feb-20,0,,0
Greece,GRC,5-Feb-20,0,,0
Greece,GRC,6-Feb-20,0,,0
Greece,GRC,7-Feb-20,0,,0
Greece,GRC,8-Feb-20,0,,0
Greece,GRC,9-Feb-20,0,,0
Greece,GRC,10-Feb-20,0,,0
Greece,GRC,11-Feb-20,0,,0
Greece,GRC,12-Feb-20,0,,0
Greece,GRC,13-Feb-20,0,,0
Greece,GRC,14-Feb-20,0,,0
Greece,GRC,15-Feb-20,0,,0
Greece,GRC,16-Feb-20,0,,0
Greece,GRC,17-Feb-20,0,,0
Greece,GRC,18-Feb-20,0,,0
Greece,GRC,19-Feb-20,0,,0
Greece,GRC,20-Feb-20,0,,0
Greece,GRC,21-Feb-20,0,,0
Greece,GRC,22-Feb-20,0,,0
Greece,GRC,23-Feb-20,0,,0
Greece,GRC,24-Feb-20,0,,0
Greece,GRC,25-Feb-20,0,,0
Greece,GRC,26-Feb-20,1,,0
Greece,GRC,27-Feb-20,3,1,1
Greece,GRC,28-Feb-20,4,3,3
Greece,GRC,29-Feb-20,4,3,4
Greece,GRC,1-Mar-20,7,3,7
Greece,GRC,2-Mar-20,7,7,7
Greece,GRC,3-Mar-20,7,7,
Greece,GRC,4-Mar-20,9,7,
Greece,GRC,5-Mar-20,31,9,10
Greece,GRC,6-Mar-20,45,32,32
Greece,GRC,7-Mar-20,46,32,45
Greece,GRC,8-Mar-20,73,66,66
Greece,GRC,9-Mar-20,73,73,73
Greece,GRC,10-Mar-20,89,73,84
Greece,GRC,11-Mar-20,99,89,90
Greece,GRC,12-Mar-20,99,98,99
Greece,GRC,13-Mar-20,190,98,133
Greece,GRC,14-Mar-20,228,98,190
Greece,GRC,15-Mar-20,331,228,228
Greece,GRC,16-Mar-20,331,331,331
Greece,GRC,17-Mar-20,387,331,352
Greece,GRC,18-Mar-20,418,,387
Greece,GRC,19-Mar-20,,,418
Greece,GRC,20-Mar-20,,,464
Greece,GRC,21-Mar-20,,,495
Greece,GRC,22-Mar-20,,,530
Greece,GRC,23-Mar-20,,,624
Greece,GRC,24-Mar-20,,,695
Greece,GRC,25-Mar-20,,,743
Greece,GRC,26-Mar-20,,,821
Greece,GRC,27-Mar-20,,,892
Greenland,GRL,22-Jan-20,0,,
Greenland,GRL,23-Jan-20,0,,
Greenland,GRL,24-Jan-20,0,,
Greenland,GRL,25-Jan-20,0,,
Greenland,GRL,26-Jan-20,0,,
Greenland,GRL,27-Jan-20,0,,
Greenland,GRL,28-Jan-20,0,,
Greenland,GRL,29-Jan-20,0,,
Greenland,GRL,30-Jan-20,0,,
Greenland,GRL,31-Jan-20,0,,
Greenland,GRL,1-Feb-20,0,,
Greenland,GRL,2-Feb-20,0,,
Greenland,GRL,3-Feb-20,0,,
Greenland,GRL,4-Feb-20,0,,
Greenland,GRL,5-Feb-20,0,,
Greenland,GRL,6-Feb-20,0,,
Greenland,GRL,7-Feb-20,0,,
Greenland,GRL,8-Feb-20,0,,
Greenland,GRL,9-Feb-20,0,,
Greenland,GRL,10-Feb-20,0,,
Greenland,GRL,11-Feb-20,0,,
Greenland,GRL,12-Feb-20,0,,
Greenland,GRL,13-Feb-20,0,,
Greenland,GRL,14-Feb-20,0,,
Greenland,GRL,15-Feb-20,0,,
Greenland,GRL,16-Feb-20,0,,
Greenland,GRL,17-Feb-20,0,,
Greenland,GRL,18-Feb-20,0,,
Greenland,GRL,19-Feb-20,0,,
Greenland,GRL,20-Feb-20,0,,
Greenland,GRL,21-Feb-20,0,,
Greenland,GRL,22-Feb-20,0,,
Greenland,GRL,23-Feb-20,0,,
Greenland,GRL,24-Feb-20,0,,
Greenland,GRL,25-Feb-20,0,,
Greenland,GRL,26-Feb-20,0,,
Greenland,GRL,27-Feb-20,0,,
Greenland,GRL,28-Feb-20,0,,
Greenland,GRL,29-Feb-20,0,,
Greenland,GRL,1-Mar-20,0,,
Greenland,GRL,2-Mar-20,0,,
Greenland,GRL,3-Mar-20,0,,
Greenland,GRL,4-Mar-20,0,,
Greenland,GRL,5-Mar-20,0,,
Greenland,GRL,6-Mar-20,0,,
Greenland,GRL,7-Mar-20,0,,
Greenland,GRL,8-Mar-20,0,,
Greenland,GRL,9-Mar-20,0,,
Greenland,GRL,10-Mar-20,0,,
Greenland,GRL,11-Mar-20,0,,
Greenland,GRL,12-Mar-20,0,,
Greenland,GRL,13-Mar-20,0,,
Greenland,GRL,14-Mar-20,0,,
Greenland,GRL,15-Mar-20,0,,
Greenland,GRL,16-Mar-20,1,,
Greenland,GRL,17-Mar-20,1,,
Greenland,GRL,18-Mar-20,1,,
Greenland,GRL,20-Mar-20,,,2
Greenland,GRL,21-Mar-20,,,2
Greenland,GRL,22-Mar-20,,,2
Greenland,GRL,23-Mar-20,,,2
Greenland,GRL,24-Mar-20,,,4
Greenland,GRL,25-Mar-20,,,4
Greenland,GRL,26-Mar-20,,,5
Greenland,GRL,27-Mar-20,,,6
Grenada,GRD,23-Mar-20,,,1
Grenada,GRD,24-Mar-20,,,1
Grenada,GRD,25-Mar-20,,,1
Grenada,GRD,26-Mar-20,,,1
Grenada,GRD,27-Mar-20,,,7
Guadeloupe,GLP,22-Jan-20,0,,
Guadeloupe,GLP,23-Jan-20,0,,
Guadeloupe,GLP,24-Jan-20,0,,
Guadeloupe,GLP,25-Jan-20,0,,
Guadeloupe,GLP,26-Jan-20,0,,
Guadeloupe,GLP,27-Jan-20,0,,
Guadeloupe,GLP,28-Jan-20,0,,
Guadeloupe,GLP,29-Jan-20,0,,
Guadeloupe,GLP,30-Jan-20,0,,
Guadeloupe,GLP,31-Jan-20,0,,
Guadeloupe,GLP,1-Feb-20,0,,
Guadeloupe,GLP,2-Feb-20,0,,
Guadeloupe,GLP,3-Feb-20,0,,
Guadeloupe,GLP,4-Feb-20,0,,
Guadeloupe,GLP,5-Feb-20,0,,
Guadeloupe,GLP,6-Feb-20,0,,
